URL,음식이름,재료
"http://terms.naver.com//entry.nhn?docId=1992781&cid=42785&categoryId=42794
",양미리 김치조림," 주재료 : 반건조 양미리 6마리, 김치 1/4포기, 대파 1/2대
 부재료 : 간장 3큰술, 설탕 1큰술, 청주 1큰술, 다진 마늘 1큰술, 생강즙(약간), 후춧가루(약간), 물 1/2컵
 재료설명 : 양념장 (간장 3큰술, 설탕 1큰술, 청주 1큰술, 다진 마늘 1큰술, 생강즙, 후춧가루, 물 1/2컵)
"
"http://terms.naver.com//entry.nhn?docId=1988162&cid=42785&categoryId=42795
",닭꼬치," 주재료 : 닭고기(닭안심) 200g, 대파 15cm(30g)
 부재료 : 청주 2큰술(30ml), 후춧가루(후춧가루 약간), 식용유 2큰술(30ml), 고추장 1큰술(15g), 토마토케첩 3큰술(30g), 간장 1큰술(15ml), 설탕 1과 1/2큰술(15g), 물 1/2컵(100ml)
 대체재료 :(1) 닭고기 → 닭가슴살 (안심살 대신으로 아이들에게 적당하다.)(2) 고추장 → 진간장 (맵지 않고 담백한 맛을 준다.)
"
"http://terms.naver.com//entry.nhn?docId=1991365&cid=42785&categoryId=42788
",쇠고기 떡국," 주재료 : 떡국 떡 500g, 다진 쇠고기 200g, 대파 1대, 계란 2개, 김 2장, 국 간장 2큰술, 다시마 1장, 국물멸치 1줌, 소금 약간, 물 10컵
 부재료 : 간장 2큰술, 참기름 2작은술, 설탕 1큰술, 다진 파 4작은술, 다진 마늘 2작은술, 후춧가루 약간
"
"http://terms.naver.com//entry.nhn?docId=1989387&cid=42785&categoryId=44169
",아욱멸치된장국," 주재료 : 아욱 1단, 멸치(중멸치) 30g, 된장 3큰술
 부재료 : 마늘(다진 마늘) 1작은술, 고추장 1작은술, 쌀뜨물 6컵, 홍고추 1개, 대파 1개, 소금(약간)
"
"http://terms.naver.com//entry.nhn?docId=1992265&cid=42785&categoryId=42794
",광어뼈 매운탕," 주재료 : 광어뼈 200g, 무 200g, 양파 1/2개, 미나리 50g, 풋고추 1개, 붉은 고추 1개, 다시마 10g, 물 5컵
 부재료 : 고춧가루 2 1/2큰술, 다진 마늘 1큰술, 다진 생강 1/2작은술, 청주 1큰술, 소금(약간), 후춧가루(약간)
 재료설명 : 양념 (고춧가루 2 1/2큰술, 다진 마늘 1큰술, 다진 생강 1/2작은술, 청주 1큰술, 소금, 후춧가루)
"
"http://terms.naver.com//entry.nhn?docId=1991454&cid=42785&categoryId=42788
",치킨 커틀렛," 주재료 : 닭 가슴살 4조각, 식용유 적당량, 양상추 적당량, 치커리 적당량, 방울 토마토 10개, 레디쉬 4개, 시판 이탈리안 드레싱 적당량
 부재료 : 밀가루 2큰술, 계란 2개, 빵 가루 1 1/2컵, 소금 약간, 후춧가루 약간, 시판 겨자 소스 적당량
 재료설명 : 샐러드 (양상추 적당량, 치커리 적당량, 방울 토마토 10개, 레디쉬 4개, 시판 이탈리안 드레싱 적당량)
"
"http://terms.naver.com//entry.nhn?docId=1988053&cid=42785&categoryId=42795
",티라미수," 주재료 : 레이디핑거 100g, 설탕 22g(달걀노른자용), 설탕 20g(생크림용), 커피(에스프레소) 5큰술(75ml), 마스카포네치즈 160g, 달걀(달걀노른자 2개분) 40g, 생크림 1컵(200ml) 부재료 : 깔루아 1큰술(15ml), 코코아가루(코코아가루 약간)"
"http://terms.naver.com//entry.nhn?docId=1988769&cid=42785&categoryId=42787
",달래된장국," 주재료 : 된장 4큰술(60g), 두부 160g, 달래 4줌(200g)
 부재료 : 풋고추 2개(20g), 홍고추 1개(10g), 마늘 1/2큰술(5g), 고춧가루 1큰술(5g), 멸치 육수 5컵(1L)
"
"http://terms.naver.com//entry.nhn?docId=1992832&cid=42785&categoryId=42794
",도라지 오징어채무침," 주재료 : 도라지 70g, 오징어채 50g, 오이 1/3개, 소금(약간)
 부재료 : 고추장 1큰술, 고춧가루 1작은술, 식초 1큰술, 설탕 1/2큰술, 물엿 1/2큰술, 다진 마늘 1작은술, 소금(약간)
 재료설명 : 초고추장 양념 (고추장 1큰술, 고춧가루 1작은술, 식초 1큰술, 설탕 1/2큰술, 물엿 1/2큰술, 다진 마늘 1작은술, 소금)
"
"http://terms.naver.com//entry.nhn?docId=1988713&cid=42785&categoryId=42787
",메기매운탕," 주재료 : 메기 1마리(300g), 무 200g
 부재료 : 미나리 1줌(50g), 쑥갓 1줌(50g), 대파 20cm(40g), 마늘(다진 마늘) 1큰술(10g), 소금 1작은술(3g), 고춧가루 3큰술(15g), 된장 1큰술(15g), 고추장 1큰술(15g), 물 3컵(600ml)
"
"http://terms.naver.com//entry.nhn?docId=1992548&cid=42785&categoryId=42794
",영양밥," 주재료 : 찹쌀 1컵, 멥쌀 1컵, 대추 3개, 소금 1작은술, 물 2컵
 부재료 : 호두 1/4컵, 밤 5개, 잣 1큰술
 재료설명 : 견과류 (호두 1/4컵, 밤 5개, 잣 1큰술)
"
"http://terms.naver.com//entry.nhn?docId=1991029&cid=42785&categoryId=42792
",쇠고기 야채 스튜," 주재료 : 쇠고기 400g, 모시조개 1봉, 당근 1개, 양파 1개, 샐러리 1대, 청양고추 2개, 마늘 10쪽, 토마토(다진 것) 2컵, 올리브 오일 적당량
 부재료 : 토마토 페이스트 4큰술, 화이트 와인 1 1/2컵, 월계수잎 4장, 닭 육수 4컵, 소금 약간, 후춧가루 약간, 파슬리가루 약간
"
"http://terms.naver.com//entry.nhn?docId=1992988&cid=42785&categoryId=42794
",해물 볶음면," 주재료 : 도미살 200g, 갑오징어 150g, 가리비 150g, 중하 10개, 홍합 10개, 청경채 150g, 브로콜리 150g, 다진 양파 200g, 표고버섯 4개, 양송이버섯 5개, 올리브오일 3큰술, 마늘편 3쪽, 월남고추 3개, 스파게티면(적당량), 물녹말(적당량), 참기름 2작은술
 부재료 : 굴소스 2큰술, 두반장 2큰술, 고추기름 2큰술, 간장 1큰술, 설탕 1큰술, 후춧가루 1/4작은술, 물 2컵
 재료설명 : 볶음 소스 (굴소스 2큰술, 두반장 2큰술, 고추기름 2큰술, 간장 1큰술, 설탕 1큰술, 후춧가루 1/4작은술, 물 2컵)
"
"http://terms.naver.com//entry.nhn?docId=1990208&cid=42785&categoryId=42798
",블루베리핫케이크," 주재료 : 밀가루 2컵, 베이킹파우더 1숟가락, 소금(약간), 달걀 2개, 설탕 1/2컵, 우유 1/2컵, 생크림 1/2컵
 부재료 : 생크림 1컵, 냉동 블루베리 1/2컵
 재료설명 : 토핑 (생크림 1컵, 냉동 블루베리 1/2컵)
"
"http://terms.naver.com//entry.nhn?docId=1988623&cid=42785&categoryId=42795
",멸치액젓," 주재료 : 멸치(생멸치) 40g
 부재료 : 소금 1과 1/2큰술(15g)
"
"http://terms.naver.com//entry.nhn?docId=1992506&cid=42785&categoryId=42794
",꼬막무침," 주재료 : 꼬막 400g, 붉은 고추 1/2개, 풋고추 1/2개
 부재료 : 국간장 1작은술, 고춧가루 1작은술, 간장 1큰술, 송송 썬 부추 10g, 다진 마늘 1/2작은술, 참기름(약간), 깨소금(약간)
 재료설명 : 양념장 (국간장 1작은술, 고춧가루 1작은술, 간장 1큰술, 송송 썬 부추 10g, 다진 마늘 1/2작은술, 참기름, 깨소금)
"
"http://terms.naver.com//entry.nhn?docId=1991802&cid=42785&categoryId=42794
",시나몬롤," 주재료 : 강력분 200g, 물 120g, 이스트 3g, 소금 1/2작은술, 설탕 2.5큰술, 버터 35g
 부재료 : (시나몬 토핑) 설탕 4큰술, 시나몬파우더 1작은술, 호두 적당량, 버터 약간, 달걀물 약간
"
"http://terms.naver.com//entry.nhn?docId=1992094&cid=42785&categoryId=42794
",바게트 샌드위치," 주재료 : 바게트 1개, 토마토 1개, 겨자 잎 4장, 마요네즈 3큰술, 토마토 케첩 3큰술
 부재료 : 참치(통조림) 1개, 오이피클 1개, 양파 1/2개, 마요네즈 4큰술, 양겨자 2작은술
 재료설명 : 소 (참치 1개, 오이피클 1개, 양파 1/2개, 마요네즈 4큰술, 양겨자 2작은술)
"
"http://terms.naver.com//entry.nhn?docId=1988086&cid=42785&categoryId=42795
",사탕," 주재료 : 설탕 5큰술(50g), 물엿 2큰술(20g)
 부재료 : 물 20ml, 바닐라오일 1작은술(5ml), 버미셀리 약간
 대체재료 : 버미셀리 → 견과류 (땅콩과 같은 견과류를 사용하면 고소한 맛의 사탕을 만들 수 있다.)
"
"http://terms.naver.com//entry.nhn?docId=1991024&cid=42785&categoryId=42792
",셀러리 장아찌," 주재료 : 셀러리 1단, 홍고추 2개, 양파 1개
 부재료 : 간장 1컵, 식초 1컵, 황설탕 1/2컵, 물 2컵, 고추(말린 것) 1개
 재료설명 : 양념물 (간장 1컵, 식초 1컵, 황설탕 1/2컵, 물 2컵, 고추 1개)
"
"http://terms.naver.com//entry.nhn?docId=1991291&cid=42785&categoryId=42788
",두유파스타," 주재료 : 파스타면 4인분, 두유 2컵, 노른자 2개, 파르메산 치즈가루 2큰술, 검은깨 1 1/2큰술
 부재료 : 양파 1개, 베이컨 8장, 올리브유 3큰술, 소금 적당량
"
"http://terms.naver.com//entry.nhn?docId=1988064&cid=42785&categoryId=42795
",파운드케이크," 주재료 : 박력분 75g
 부재료 : 버터 75g, 설탕 75g, 베이킹파우더 2g, 달걀 2개(100g)
"
"http://terms.naver.com//entry.nhn?docId=1990809&cid=42701&categoryId=42709
",무생채," 주재료 : 무 100g
 부재료 : 고춧가루 ½큰술, 소금 ½작은술, 설탕 ½큰술, 식초 ⅔큰술, 깨소금 ½작은술, 파 ½뿌리, 마늘 1쪽, 생강 ¼쪽
"
"http://terms.naver.com//entry.nhn?docId=1988595&cid=42785&categoryId=42795
",크레페," 주재료 : 밀가루(강력분) 1/2컵(50g), 우유 2/4컵(150ml), 버터 2큰술(20g), 달걀 1개(50g)
 부재료 : 설탕 2큰술(20g), 소금(소금 약간), 키위 1개(100g), 딸기 7~8개(120g), 귤(귤통조림) 100g, 생크림(휘핑된것 적당량), 크림치즈(딸기크림치즈 약간), 계핏가루(계핏가루 약간), 식용유(식용유 약간)
 대체재료 : 귤 → 복숭아통조림 (쉽게 구할 수 있다.)
"
"http://terms.naver.com//entry.nhn?docId=1992981&cid=42785&categoryId=42794
",불고기 낙지 전골," 주재료 : 쇠고기(불고깃감) 200g, 낙지 300g, 양파 100g, 파 50g, 미나리 50g, 표고버섯 4개, 느타리버섯 50g, 붉은 고추 3개, 풋고추 3개, 호박 1/4개, 두부 1/2모, 가래떡 50g, 멸치육수 3컵, 소금 1작은술, 쑥갓 50g
 부재료 : 간장 2큰술, 다진 파 2큰술, 설탕 1큰술, 청주 1큰술, 다진 마늘 1큰술, 깨소금 1작은술, 참기름 1작은술, 후춧가루(약간), 고춧가루 2큰술, 다진 마늘 1작은술, 소금 1/2작은술
 재료설명 : 쇠고기 양념 (간장 2큰술, 다진 파 2큰술, 설탕 1큰술, 청주 1큰술, 다진 마늘 1큰술, 깨소금 1작은술, 참기름 1작은술, 후춧가루), 낙지 양념 (고춧가루 2큰술, 다진 마늘 1작은술, 소금 1/2작은술)
"
"http://terms.naver.com//entry.nhn?docId=1991175&cid=42785&categoryId=42788
",가츠동," 주재료 : 돼지고기(돈가스용) 4장, 밥 4공기, 참나물 10줄기, 양파 1 1/2개, 가쓰오 국물 1/2컵, 물 4컵, 달걀 4개, 소금 약간, 후춧가루 약간, 식용유 적당량
 부재료 : 달걀(튀김옷) 2개, 밀가루 1/2컵, 빵가루 1컵
 재료설명 : 튀김옷 (달걀 2개)
"
"http://terms.naver.com//entry.nhn?docId=1988456&cid=42785&categoryId=42795
",알타리김치," 주재료 : 총각무(손질한 총각무) 8kg, 물 40컵(8L), 천일염 800g 부재료 : 쪽파 200g, 갓(붉은 갓) 200g, 양념(고추(건고추) 100g, 육젓 2와 1/2큰술(25g), 밥 3/4공기(150g), 배즙 1과 1/2컵(300ml), 양파 3/4개(150g), 매실청 1컵(200ml), 소금 3큰술(30g), 마늘(다진 마늘) 9큰술(90g), 생강(다진 생강) 3큰술(30g)) 대체재료 : 천일염 → 꽃소금 (천일염이 없을 시 일반 꽃소금으로 하여도 좋다.)"
"http://terms.naver.com//entry.nhn?docId=1989557&cid=42785&categoryId=44169
",동태매운탕," 주재료 : 동태 1마리, 무 100g, 콩나물 100g, 두부 ¼모, 쑥갓 30g, 미나리 50g
 부재료 : 홍고추 1개, 청양고추 1개, 대파 1대, 소금(약간), 쌀뜨물 2컵, 물 2컵, 생강 1톨, 대파잎 2대, 고춧가루 2큰술, 고추장 1작은술, 참치액 1작은술, 소금(약간), 후춧가루(약간), 생강(다진 생강) ¼작은술, 청주 1큰술, 마늘(다진 마늘) 1큰술
 재료설명 : 찌개 양념 (고춧가루 2큰술, 고추장 1작은술, 참치액 1작은술, 소금, 후춧가루, 생강 ¼작은술, 청주 1큰술, 마늘 1큰술)
"
"http://terms.naver.com//entry.nhn?docId=1989593&cid=42785&categoryId=44169
",꽃게즉석무침," 주재료 : 꽃게 4마리
 부재료 : 사이다 3컵, 양파즙 2큰술, 소금물 2컵, 실파 2대, 고춧가루(고운 고춧가루) 2큰술, 물엿 2큰술, 청양고추(다진 청양고추) 2큰술, 마늘(다진 마늘) 2큰술, 고추장 1작은술, 간장 1작은술, 참기름 1작은술, 생강즙 ½작은술, 깨소금 1큰술, 후춧가루(약간)
 재료설명 : 무침 양념장 (고춧가루 2큰술, 물엿 2큰술, 청양고추 2큰술, 마늘 2큰술, 고추장 1작은술, 간장 1작은술, 참기름 1작은술, 생강즙 ½작은술, 깨소금 1큰술, 후춧가루)
"
"http://terms.naver.com//entry.nhn?docId=1988511&cid=42785&categoryId=42795
",콩나물비빔밥," 주재료 : 콩나물 4줌(200g), 밥 2공기(400g), 부추 40g
 부재료 : 건표고버섯 2개(6g), 당근 1/4개(50g), 참기름 1작은술(5ml), 소금 1작은술(3g), 깨소금 1작은술(3g), 표고버섯 양념(간장 1/2작은술(3ml), 참기름 1/2작은술(3ml), 설탕 1/3작은술(1g)), 고추장 4큰술(60g), 물 1큰술(15ml), 마늘(다진 마늘) 1/2큰술(5g), 양파(다진 양파) 2큰술(20g), 쇠고기(다진 쇠고기) 40g, 설탕 1/2큰술(5g), 물엿 1큰술(10g), 쇠고기 양념(간장 1작은술(5ml), 후추(후춧가루 약간), 청주 약간), 식용유 1큰술(15ml)
"
"http://terms.naver.com//entry.nhn?docId=1991246&cid=42785&categoryId=42788
",닭칼국수," 주재료 : 생 칼국수 1팩, 닭 가슴살 3조각, 물 7컵, 대파 1/2대, 마늘 1쪽, 애 호박 1/2개, 대파 1/2대, 소금 약간
 부재료 : 청 고추 2개, 홍 고추 1개, 간장 4큰술, 다진 파 1큰술, 다진 마늘 1/2큰술, 깨소금 1/2큰술, 참기름 1/2큰술, 고춧가루 1/2큰술
"
"http://terms.naver.com//entry.nhn?docId=1988321&cid=42785&categoryId=42795
",떡잡채," 주재료 : 가래떡 400g, 쇠고기(잡채용) 100g, 건표고버섯 2개(6g), 목이버섯(건목이버섯) 2개(2g), 당근 1/10개(20g), 양파 1/3개(70g), 미나리 1/2줌(25g) 부재료 : 은행 5개(10g), 달걀 1개(50g), 떡 유장 양념(간장 2큰술(30ml), 참기름 1큰술(15ml)), 쇠고기 양념(간장 1큰술(15ml), 설탕 2작은술(6g), 대파(다진 대파) 2작은술(6g), 참기름 1작은술(5ml), 깨소금(깨소금 약간), 마늘(다진 마늘) 1작은술(3g), 후춧가루(후춧가루 약간)), 버섯 양념(간장 1작은술(5ml), 설탕 1작은술(3g), 참기름 1작은술(5ml)), 소금(소금 약간), 식용유 약간"
"http://terms.naver.com//entry.nhn?docId=1988571&cid=42785&categoryId=42795
",새송이버섯장조림," 주재료 : 새송이버섯 1개(80g)
 부재료 : 간장 2큰술(30ml), 설탕 1작은술(3g), 물 1컵(200ml), 참기름 1큰술(15ml), 깨 1/3작은술(1g)
 대체재료 : 설탕 → 물엿 (설탕 대신 물엿을 사용하여도 좋다.)
"
"http://terms.naver.com//entry.nhn?docId=1991317&cid=42785&categoryId=42788
",멕시칸샐러드," 주재료 : 닭 가슴살 4조각, 양상추 10장, 청 피망 1개, 당근 1/2개, 샐러리 3대, 삶은 계란 2개
 부재료 : 사우전 아일랜드 드레싱 8큰술, 소금 약간
"
"http://terms.naver.com//entry.nhn?docId=1988332&cid=42785&categoryId=42795
",카레돈가스," 주재료 : 카레가루 25g, 식용유(튀김용 식용유) 600ml, 돼지고기(돼지목살) 90g 부재료 : 청주 1ml, 소금, 후춧가루(후춧가루 약간), 달걀 50g, 밀가루 20g, 빵가루 20g, 감자 20g, 양파 20g, 당근 10g, 버터 12g, 소금, 후춧가루(후춧가루 약간), 꿀 5ml, 물 220ml 재료설명 : 카레소스 (카레가루 25g, 감자 20g, 양파 20g, 당근 10g, 버터 12g, 소금, 후춧가루, 꿀 5ml, 물 220ml) 대체재료 :(1) 청주 → 소주 (누린내를 제거하기 위해 사용하므로 소주로 대체하여도 좋다.)(2) 꿀 → 설탕 (약간의 설탕으로 대체하여도 감칠맛이 난다.)"
"http://terms.naver.com//entry.nhn?docId=1991044&cid=42785&categoryId=42792
",아이사랑 야채롤 샌드위치," 주재료 : 양파 1/2개, 오이 1/2개, 시판 통조림 햄 1캔, 양상추잎 8장, 식빵 8장, 슬라이스 치즈 8장
 부재료 : 마요네즈 1 1/2큰술, 올리고당 1/2큰술, 소금 약간
 재료설명 : 마요네즈 소스 (마요네즈 1 1/2큰술, 올리고당 1/2큰술, 소금 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988997&cid=42785&categoryId=44169
",애호박전," 주재료 : 애호박 1개, 달걀 2개
 부재료 : 들기름 2큰술, 포도씨오일 2큰술, 밀가루 3큰술, 청주 1큰술, 소금(약간), 쑥갓(약간)
"
"http://terms.naver.com//entry.nhn?docId=1991419&cid=42785&categoryId=42788
",오징어 짬뽕라면," 주재료 : 라면 4개, 오징어 1마리, 갖은 야채 적당량, 청양 고추 2개, 대파 2대, 물 11컵
 부재료 : 식용유 2큰술, 고춧가루 2큰술, 다진 마늘 2작은술, 굴 소스 2큰술
"
"http://terms.naver.com//entry.nhn?docId=1988404&cid=42785&categoryId=42787
",찐빵," 주재료 : 밀가루(중력분) 1과 1/2컵(150g), 막걸리 1/3컵(70ml), 물 1/3컵(70ml), 팥 2/3컵(80g)
 부재료 : 설탕 1과 1/2큰술(15g, 빵 반죽용), 설탕 3큰술(30g, 팥소용), 소금(소금 약간), 베이킹파우더 1/2작은술(1g)
"
"http://terms.naver.com//entry.nhn?docId=1988583&cid=42785&categoryId=42795
",곰취나물," 주재료 : 취나물 100g
 부재료 : 식용유 1큰술(15ml), 간장(재래간장) 3큰술(45ml), 마늘(다진 마늘) 1큰술(10g), 대파(다진 대파) 3큰술(30g), 멸치국물 1컵(200ml), 들기름 2큰술(30ml), 소금 1/2작은술(2g), 깨 1/2작은술(2g)
"
"http://terms.naver.com//entry.nhn?docId=1988323&cid=42785&categoryId=42795
",버섯잡채," 주재료 : 목이버섯(건목이버섯) 4개(8g), 표고버섯(건표고버섯) 1개(3g), 느타리버섯 1과 1/2줌(70g), 새송이버섯 1개(90g), 석이버섯 1개(1g), 쇠고기 35g 부재료 : 달걀 1개(50g), 쇠고기 양념(간장(진간장) 1작은술(5ml), 청주 1/2작은술(3ml), 설탕 2작은술(6g), 참기름 1/2작은술(3ml), 마늘(다진 마늘 약간), 후춧가루(후춧가루 약간)), 표고버섯, 목이버섯 양념(간장(진간장) 1큰술(15ml), 설탕 1큰술(10g), 참기름 1큰술(15ml), 마늘(다진 마늘) 1작은술(3g)), 깨 1/3작은술(1g), 느타리버섯, 새송이버섯, 석이버섯 양념(참기름 약간, 소금(소금 약간)), 식용유(식용유 약간)"
"http://terms.naver.com//entry.nhn?docId=1989126&cid=42785&categoryId=44169
",동치미무장아찌채무침," 주재료 : 동치미 무 300g, 소금(굵은 소금 약간)
 부재료 : 고추장 2컵, 간장 ½컵, 다시마(우린 물) ½컵, 물엿 ¼컵, 고춧가루 1작은술, 고추장 1작은술, 마늘(다진 마늘) 1작은술, 설탕 1작은술, 맛술 1작은술, 깨소금 1작은술, 파(다진 파) 1큰술, 참기름 1큰술, 후춧가루(약간)
 재료설명 : 고추장물 (고추장 2컵, 간장 ½컵, 다시마 ½컵, 물엿 ¼컵), 무침 양념장 (고춧가루 1작은술, 고추장 1작은술, 마늘 1작은술, 설탕 1작은술, 맛술 1작은술, 깨소금 1작은술, 파 1큰술, 참기름 1큰술, 후춧가루)
"
